Napló azon.	Időpont	Óra	Mérés	Szakasz	Mérés sorozat megnevezése	Szonda	Páratartalom [%]	Hőmérséklet [°C]	D1	D2	D3	D4	D5	D6	D7	D8	L1	L2	L3	L4	L5	L6	L7	L8	Méretszám	Idő különbség [perc]	Megerősített?
90349	2018.08.27. 20:47:29	20	6	6/15	Diab.virg/5	V344	59	15,22	3	4	1	2	432	2873	111	0	2873	432	111	4	3	2	1	0	3426	16,7	1
90348	2018.08.27. 20:30:45	20	6	6/15	Diab.virg/5	V344	59	15,85	0	0	2739	1200	2	3	3	1	2739	1200	3	3	2	1	0	0	3948	15,3	1
90358	2018.08.27. 20:29:52	20	5	5/15	Diab.virg/4	V310	59	15,73	3	1	3	2	4	1904	6	5	1904	6	5	4	3	3	2	1	1928	86	1
90347	2018.08.27. 20:15:27	20	6	6/15	Diab.virg/5	V344	59	16,7	6	5	6	7	7	3204	18	0	3204	18	7	7	6	6	5	0	3253	7,8	1
90346	2018.08.27. 20:07:37	20	6	6/15	Diab.virg/5	V344	59	17,2	3	1	2	1	15	2347	1	1	2347	15	3	2	1	1	1	1	2371	49	1
90321	2018.08.27. 19:18:39	19	6	6/15	Diab.virg/5	V344	59	20,48	5	14	8	7	11	1	1808	0	1808	14	11	8	7	5	1	0	1854	2,2	1
90320	2018.08.27. 19:16:27	19	6	6/15	Diab.virg/5	V344	59	20,8	0	347	2990	3159	183	15	14	11	3159	2990	347	183	15	14	11	0	6719	13,5	1
90357	2018.08.27. 19:03:55	19	5	5/15	Diab.virg/4	V310	59	22,01	0	1	1423	1374	83	0	0	0	1423	1374	83	1	0	0	0	0	2881	6,4	1
90319	2018.08.27. 19:02:59	19	6	6/15	Diab.virg/5	V344	59	21,73	6	4	5	5	7	3400	1892	0	3400	1892	7	6	5	5	4	0	5319	8,2	1
90356	2018.08.27. 18:57:32	18	5	5/15	Diab.virg/4	V310	59	22,41	0	277	1989	1	0	0	0	0	1989	277	1	0	0	0	0	0	2267	4,5	1
90318	2018.08.27. 18:54:50	18	6	6/15	Diab.virg/5	V344	58	22,45	0	127	2184	2717	2	1	3	1	2717	2184	127	3	2	1	1	0	5035	56	1
90355	2018.08.27. 18:53:01	18	5	5/15	Diab.virg/4	V310	59	22,87	0	0	9	2186	201	0	0	0	2186	201	9	0	0	0	0	0	2396	5,3	1
90354	2018.08.27. 18:47:45	18	5	5/15	Diab.virg/4	V310	59	23,81	0	0	563	3648	537	0	0	1	3648	563	537	1	0	0	0	0	4749	28	1
90417	2018.08.27. 18:38:34	18	4	4/21	Diab.virg/3	V330	51	23,69	0	409	0	3	0	0	0	0	409	3	0	0	0	0	0	0	412	111,6	0
90353	2018.08.27. 18:19:44	18	5	5/15	Diab.virg/4	V310	60	25,31	5	0	0	0	0	3298	0	0	3298	5	0	0	0	0	0	0	3303	15,2	1
90352	2018.08.27. 18:04:32	18	5	5/15	Diab.virg/4	V310	59	25,48	5	0	0	0	2048	989	0	0	2048	989	5	0	0	0	0	0	3042	3,4	1
90337	2018.08.27. 18:01:10	18	5	5/15	Diab.virg/4	V310	59	25,57	0	0	31	1598	0	0	0	0	1598	31	0	0	0	0	0	0	1629	14,8	1
90317	2018.08.27. 17:58:48	17	6	6/15	Diab.virg/5	V344	59	23,82	0	0	0	0	0	975	3746	0	3746	975	0	0	0	0	0	0	4721	1,3	1
90316	2018.08.27. 17:57:33	17	6	6/15	Diab.virg/5	V344	59	23,82	9	8	17	12	151	1735	2596	1603	2596	1735	1603	151	17	12	9	8	6131	1,1	1
90315	2018.08.27. 17:56:25	17	6	6/15	Diab.virg/5	V344	59	23,86	0	0	0	1679	2205	0	0	0	2205	1679	0	0	0	0	0	0	3884	10,2	1
90336	2018.08.27. 17:46:23	17	5	5/15	Diab.virg/4	V310	59	26,01	2	0	0	0	0	2167	0	0	2167	2	0	0	0	0	0	0	2169	36,5	1
90314	2018.08.27. 17:46:11	17	6	6/15	Diab.virg/5	V344	59	23,95	0	0	0	68	2391	1261	0	0	2391	1261	68	0	0	0	0	0	3720	12,9	1
90293	2018.08.27. 17:33:18	17	6	6/15	Diab.virg/5	V344	59	24,15	1731	3	0	3	1	3	6	8	1731	8	6	3	3	3	1	0	1755	8,3	1
90292	2018.08.27. 17:24:59	17	6	6/15	Diab.virg/5	V344	59	24,22	11	248	2913	3158	590	0	0	0	3158	2913	590	248	11	0	0	0	6920	1,2	1
90291	2018.08.27. 17:23:47	17	6	6/15	Diab.virg/5	V344	59	24,21	0	0	203	2923	0	0	0	0	2923	203	0	0	0	0	0	0	3126	8,6	1
90290	2018.08.27. 17:15:14	17	6	6/15	Diab.virg/5	V344	59	24,18	0	0	0	0	938	2365	0	0	2365	938	0	0	0	0	0	0	3303	27,6	1
90335	2018.08.27. 17:09:54	17	5	5/15	Diab.virg/4	V310	60	26,92	0	0	1942	0	93	111	46	21	1942	111	93	46	21	0	0	0	2213	6,4	1
90334	2018.08.27. 17:03:33	17	5	5/15	Diab.virg/4	V310	60	26,94	0	0	0	0	1887	0	0	0	1887	0	0	0	0	0	0	0	1887	20,7	1
90289	2018.08.27. 16:47:35	16	6	6/15	Diab.virg/5	V344	59	23,87	0	0	0	0	1340	2956	386	1	2956	1340	386	1	0	0	0	0	4683	56,3	1
90416	2018.08.27. 16:46:56	16	4	4/21	Diab.virg/3	V330	51	26,04	1	0	0	0	1	433	0	0	433	1	1	0	0	0	0	0	435	31,3	0
90333	2018.08.27. 16:42:50	16	5	5/15	Diab.virg/4	V310	60	26,77	0	0	0	0	1278	0	0	0	1278	0	0	0	0	0	0	0	1278	2,2	1
90332	2018.08.27. 16:40:39	16	5	5/15	Diab.virg/4	V310	60	26,77	0	0	0	1966	0	0	0	0	1966	0	0	0	0	0	0	0	1966	21,2	1
90331	2018.08.27. 16:19:24	16	5	5/15	Diab.virg/4	V310	60	28,21	0	0	643	2080	0	0	0	0	2080	643	0	0	0	0	0	0	2723	24,4	1
90415	2018.08.27. 16:15:37	16	4	4/21	Diab.virg/3	V330	52	27,07	6	7	8	6	5	397	918	1	918	397	8	7	6	6	5	1	1348	35,7	0
90330	2018.08.27. 15:54:59	15	5	5/15	Diab.virg/4	V310	60	28,07	415	1396	1101	825	243	49	22	9	1396	1101	825	415	243	49	22	9	4060	2,9	0
90305	2018.08.27. 15:52:07	15	5	5/15	Diab.virg/4	V310	60	28,07	21	234	946	1568	1106	1508	444	66	1568	1508	1106	946	444	234	66	21	5893	24	0
90288	2018.08.27. 15:51:19	15	6	6/15	Diab.virg/5	V344	59	24,41	1	1	1	0	0	1	2340	0	2340	1	1	1	1	0	0	0	2344	6,8	1
90287	2018.08.27. 15:44:29	15	6	6/15	Diab.virg/5	V344	59	24,34	0	0	0	564	4452	0	0	0	4452	564	0	0	0	0	0	0	5016	145,6	1
90414	2018.08.27. 15:39:55	15	4	4/21	Diab.virg/3	V330	52	27,82	2	0	0	0	1585	3567	0	0	3567	1585	2	0	0	0	0	0	5154	85	1
90304	2018.08.27. 15:28:06	15	5	5/15	Diab.virg/4	V310	59	28,1	58	624	1783	2545	1928	1463	323	60	2545	1928	1783	1463	624	323	60	58	8784	6,5	0
90303	2018.08.27. 15:21:38	15	5	5/15	Diab.virg/4	V310	59	28,39	148	895	406	1398	487	74	7	0	1398	895	487	406	148	74	7	0	3415	7,1	0
90302	2018.08.27. 15:14:30	15	5	5/15	Diab.virg/4	V310	59	28,32	0	0	0	0	3027	564	0	0	3027	564	0	0	0	0	0	0	3591	66,2	1
90413	2018.08.27. 14:14:53	14	4	4/21	Diab.virg/3	V330	51	34,19	3	10	6	5	0	1472	0	0	1472	10	6	5	3	0	0	0	1496	23,7	1
90301	2018.08.27. 14:08:17	14	5	5/15	Diab.virg/4	V310	61	28,84	56	272	542	899	1408	1059	1079	490	1408	1079	1059	899	542	490	272	56	5805	103,4	0
90412	2018.08.27. 13:51:13	13	4	4/21	Diab.virg/3	V330	51	35,04	15	320	1193	1657	348	39	8	4	1657	1193	348	320	39	15	8	4	3584	48,3	0
90286	2018.08.27. 13:18:53	13	6	6/15	Diab.virg/5	V344	58	24,17	0	0	0	720	1840	0	0	0	1840	720	0	0	0	0	0	0	2560	8,1	1
90257	2018.08.27. 13:10:48	13	6	6/15	Diab.virg/5	V344	58	23,82	2	7	0	0	0	1804	1150	0	1804	1150	7	2	0	0	0	0	2963	3,5	1
90256	2018.08.27. 13:07:19	13	6	6/15	Diab.virg/5	V344	58	23,47	0	0	3791	0	0	1	5	2	3791	5	2	1	0	0	0	0	3799	21	1
90411	2018.08.27. 13:02:55	13	4	4/21	Diab.virg/3	V330	53	31,85	0	0	0	74	1320	1586	741	8	1586	1320	741	74	8	0	0	0	3729	21,2	1
90255	2018.08.27. 12:46:19	12	6	6/15	Diab.virg/5	V344	58	23,49	0	0	0	3527	4045	0	0	0	4045	3527	0	0	0	0	0	0	7572	7,4	1
90410	2018.08.27. 12:41:45	12	4	4/21	Diab.virg/3	V330	53	33,55	2	1	0	0	0	4	1538	0	1538	4	2	1	0	0	0	0	1545	22,9	1
90254	2018.08.27. 12:38:53	12	6	6/15	Diab.virg/5	V344	58	23,61	4	6	5	0	0	1050	2230	0	2230	1050	6	5	4	0	0	0	3295	18,3	1
90300	2018.08.27. 12:24:51	12	5	5/15	Diab.virg/4	V310	59	25,49	0	0	0	1183	1241	6	0	0	1241	1183	6	0	0	0	0	0	2430	23,5	1
90253	2018.08.27. 12:20:37	12	6	6/15	Diab.virg/5	V344	58	23,14	0	0	525	2765	22	0	0	0	2765	525	22	0	0	0	0	0	3312	12,6	1
90409	2018.08.27. 12:18:51	12	4	4/21	Diab.virg/3	V330	53	32,82	0	0	679	3587	2666	138	228	228	3587	2666	679	228	228	138	0	0	7526	28	0
90252	2018.08.27. 12:07:59	12	6	6/15	Diab.virg/5	V344	58	22,7	0	0	0	0	1774	2337	0	0	2337	1774	0	0	0	0	0	0	4111	5,4	1
90251	2018.08.27. 12:02:33	12	6	6/15	Diab.virg/5	V344	58	22,47	0	0	0	60	2715	34	0	0	2715	60	34	0	0	0	0	0	2809	4,1	0
90299	2018.08.27. 12:01:22	12	5	5/15	Diab.virg/4	V310	60	24,02	0	0	0	23	2253	0	3	12	2253	23	12	3	0	0	0	0	2291	3,1	1
90250	2018.08.27. 11:58:28	11	6	6/15	Diab.virg/5	V344	58	22,28	0	0	0	0	13	2471	54	0	2471	54	13	0	0	0	0	0	2538	10,4	0
90298	2018.08.27. 11:58:16	11	5	5/15	Diab.virg/4	V310	60	23,76	17	26	87	690	2554	1601	1621	190	2554	1621	1601	690	190	87	26	17	6786	7,1	0
90249	2018.08.27. 11:51:10	11	5	5/15	Diab.virg/4	V310	59	23,3	848	2133	799	1387	505	144	41	24	2133	1387	848	799	505	144	41	24	5881	3,6	0
90408	2018.08.27. 11:50:52	11	4	4/21	Diab.virg/3	V330	54	29,94	5	3	7	4	0	38	2664	4	2664	38	7	5	4	4	3	0	2725	36	0
90240	2018.08.27. 11:48:02	11	6	6/15	Diab.virg/5	V344	57	21,97	5	4	2	0	0	1943	240	0	1943	240	5	4	2	0	0	0	2194	2,4	0
90248	2018.08.27. 11:47:37	11	5	5/15	Diab.virg/4	V310	59	23,09	0	0	2514	0	0	0	0	1	2514	1	0	0	0	0	0	0	2515	8,9	1
90239	2018.08.27. 11:45:38	11	6	6/15	Diab.virg/5	V344	57	21,97	0	1	0	0	0	2052	111	0	2052	111	1	0	0	0	0	0	2164	2,4	0
90238	2018.08.27. 11:43:17	11	6	6/15	Diab.virg/5	V344	57	21,84	0	0	0	0	36	3586	0	0	3586	36	0	0	0	0	0	0	3622	3,2	0
90237	2018.08.27. 11:40:07	11	6	6/15	Diab.virg/5	V344	57	21,6	0	0	0	0	0	2277	0	0	2277	0	0	0	0	0	0	0	2277	10,4	0
90247	2018.08.27. 11:38:46	11	5	5/15	Diab.virg/4	V310	59	22,49	0	0	0	1244	0	0	26	3	1244	26	3	0	0	0	0	0	1273	5	1
90246	2018.08.27. 11:33:47	11	5	5/15	Diab.virg/4	V310	59	22,23	0	0	477	2861	18	85	27	7	2861	477	85	27	18	7	0	0	3475	21,8	1
90236	2018.08.27. 11:29:43	11	6	6/15	Diab.virg/5	V344	58	21,1	0	1046	2647	17	0	0	0	2	2647	1046	17	2	0	0	0	0	3712	45,4	1
90407	2018.08.27. 11:14:50	11	4	4/21	Diab.virg/3	V330	54	26,94	3	0	0	2715	501	0	7	5	2715	501	7	5	3	0	0	0	3231	1,7	1
90406	2018.08.27. 11:13:08	11	4	4/21	Diab.virg/3	V330	54	26,78	0	0	0	0	576	2653	1469	38	2653	1469	576	38	0	0	0	0	4736	25,8	1
90245	2018.08.27. 11:11:59	11	5	5/15	Diab.virg/4	V310	59	21,25	0	0	308	2559	0	0	11	3	2559	308	11	3	0	0	0	0	2881	2,3	1
90244	2018.08.27. 11:09:42	11	5	5/15	Diab.virg/4	V310	59	21,25	5	0	0	0	2611	306	0	0	2611	306	5	0	0	0	0	0	2922	7,1	1
90243	2018.08.27. 11:02:38	11	5	5/15	Diab.virg/4	V310	59	20,86	0	0	0	0	1121	1991	0	0	1991	1121	0	0	0	0	0	0	3112	443,7	1
90405	2018.08.27. 10:47:18	10	4	4/21	Diab.virg/3	V330	55	24,43	0	0	0	0	0	18	3926	2200	3926	2200	18	0	0	0	0	0	6144	311,7	1
90235	2018.08.27. 10:44:18	10	6	6/15	Diab.virg/5	V344	58	18,91	0	0	0	4763	4614	0	0	0	4763	4614	0	0	0	0	0	0	9377	329,1	1
90404	2018.08.27. 05:35:36	5	4	4/21	Diab.virg/3	V330	55	13,87	7	8	5	10	894	1068	4	4	1068	894	10	8	7	5	4	4	2000	78,4	1
90234	2018.08.27. 05:15:11	5	6	6/15	Diab.virg/5	V344	58	14,06	4	3	4	524	2557	1514	9	1	2557	1514	524	9	4	4	3	1	4616	69,1	1
90403	2018.08.27. 04:17:11	4	4	4/21	Diab.virg/3	V330	55	14,28	2	2	0	0	925	1687	1369	105	1687	1369	925	105	2	2	0	0	4090	318,4	0
90233	2018.08.27. 04:06:04	4	6	6/15	Diab.virg/5	V344	58	14,46	2	2	2	0	2329	2478	10	0	2478	2329	10	2	2	2	0	0	4823	1257,1	1
90242	2018.08.27. 03:38:57	3	5	5/15	Diab.virg/4	V310	57	14,61	0	0	1789	775	0	0	0	1	1789	775	1	0	0	0	0	0	2565	825,3	1
89978	2018.08.26. 22:58:49	22	4	4/21	Diab.virg/3	V330	54	14,49	1213	2312	80	8	8	7	7	5	2312	1213	80	8	8	7	7	5	3640	8,7	0
89977	2018.08.26. 22:50:06	22	4	4/21	Diab.virg/3	V330	54	14,66	4	3	6	6	4	3	1755	0	1755	6	6	4	4	3	3	0	1781	302,1	0
89976	2018.08.26. 17:48:01	17	4	4/21	Diab.virg/3	V330	53	15,99	1	4	1	3	4	1658	3	1	1658	4	4	3	3	1	1	1	1675	1154,4	1
89772	2018.08.26. 13:53:41	13	5	5/15	Diab.virg/4	V310	56	15,36	2480	0	0	0	0	1	1	0	2480	1	1	0	0	0	0	0	2482	8,8	0
89747	2018.08.26. 13:44:55	13	5	5/15	Diab.virg/4	V310	56	15,26	1494	32	0	3	2	5	5	4	1494	32	5	5	4	3	2	0	1545	11,2	0
89746	2018.08.26. 13:33:44	13	5	5/15	Diab.virg/4	V310	56	15,23	2116	3	0	1	0	1	3	2	2116	3	3	2	1	1	0	0	2126	19,4	0
89745	2018.08.26. 13:14:18	13	5	5/15	Diab.virg/4	V310	56	15,31	2374	0	0	0	2	2	0	1	2374	2	2	1	0	0	0	0	2379	8,5	0
89744	2018.08.26. 13:05:48	13	5	5/15	Diab.virg/4	V310	56	15,37	2355	2	3	2	3	4	3	0	2355	4	3	3	3	2	2	0	2372	1,1	0
89743	2018.08.26. 13:04:44	13	5	5/15	Diab.virg/4	V310	56	15,37	1846	6	0	1	0	2	1	0	1846	6	2	1	1	0	0	0	1856	3,3	0
89742	2018.08.26. 13:01:27	13	5	5/15	Diab.virg/4	V310	56	15,43	1950	36	1	1	1	4	3	3	1950	36	4	3	3	1	1	1	1999	297,4	0
89741	2018.08.26. 08:04:05	8	5	5/15	Diab.virg/4	V310	55	13,75	1951	0	0	0	1	1	2	0	1951	2	1	1	0	0	0	0	1955	5,7	0
89740	2018.08.26. 07:58:25	7	5	5/15	Diab.virg/4	V310	55	13,63	3078	81	0	1	2	6	3	3	3078	81	6	3	3	2	1	0	3174	16,6	0
89715	2018.08.26. 07:41:49	7	5	5/15	Diab.virg/4	V310	55	13,5	2195	35	3	3	2	6	4	5	2195	35	6	5	4	3	3	2	2253	2,6	0
89714	2018.08.26. 07:39:15	7	5	5/15	Diab.virg/4	V310	55	13,45	3	4	2	0	892	1849	26	5	1849	892	26	5	4	3	2	0	2781	14,6	1
89713	2018.08.26. 07:24:40	7	5	5/15	Diab.virg/4	V310	55	13,36	2720	49	11	6	5	8	8	5	2720	49	11	8	8	6	5	5	2812	1	0
89712	2018.08.26. 07:23:38	7	5	5/15	Diab.virg/4	V310	55	13,33	2623	56	4	3	4	2	4	5	2623	56	5	4	4	4	3	2	2701	10,5	0
89711	2018.08.26. 07:13:09	7	5	5/15	Diab.virg/4	V310	55	13,32	2083	50	5	1	3	4	5	3	2083	50	5	5	4	3	3	1	2154	2,2	0
89710	2018.08.26. 07:11:00	7	5	5/15	Diab.virg/4	V310	55	13,33	2608	56	5	5	7	6	2	4	2608	56	7	6	5	5	4	2	2693	1,3	0
89709	2018.08.26. 07:09:42	7	5	5/15	Diab.virg/4	V310	55	13,33	1691	45	4	3	2	3	1	4	1691	45	4	4	3	3	2	1	1753	1	0
89821	2018.08.26. 07:09:01	7	6	6/15	Diab.virg/5	V344	57	13,5	0	1674	1849	2	1	2	2	1	1849	1674	2	2	2	1	1	0	3531	10,5	0
89708	2018.08.26. 07:08:41	7	5	5/15	Diab.virg/4	V310	55	13,33	1	2	1	0	13	1904	0	2	1904	13	2	2	1	1	0	0	1923	1,3	1
89668	2018.08.26. 07:07:26	7	5	5/15	Diab.virg/4	V310	55	13,37	2949	70	6	4	5	4	4	4	2949	70	6	5	4	4	4	4	3046	1,4	0
89667	2018.08.26. 07:06:03	7	5	5/15	Diab.virg/4	V310	55	13,37	2589	57	4	5	4	3	5	4	2589	57	5	5	4	4	4	3	2671	1,1	0
89666	2018.08.26. 07:05:00	7	5	5/15	Diab.virg/4	V310	55	13,37	1	2	1	0	164	1896	5	2	1896	164	5	2	2	1	1	0	2071	2,1	0
89665	2018.08.26. 07:02:55	7	5	5/15	Diab.virg/4	V310	55	13,39	3	2	2	0	0	1843	0	2	1843	3	2	2	2	0	0	0	1852	2,1	0
89664	2018.08.26. 07:00:50	7	5	5/15	Diab.virg/4	V310	55	13,39	4	4	3	0	738	1945	26	2	1945	738	26	4	4	3	2	0	2722	1,8	0
89663	2018.08.26. 06:59:03	6	5	5/15	Diab.virg/4	V310	55	13,41	2	4	3	0	1240	1839	34	4	1839	1240	34	4	4	3	2	0	3126	1,4	0
89820	2018.08.26. 06:58:32	6	6	6/15	Diab.virg/5	V344	57	13,58	0	3041	3241	0	0	0	1	0	3241	3041	1	0	0	0	0	0	6283	2	0
89662	2018.08.26. 06:57:42	6	5	5/15	Diab.virg/4	V310	55	13,41	4	3	3	0	1461	1958	36	3	1958	1461	36	4	3	3	3	0	3468	1,3	0
89819	2018.08.26. 06:56:35	6	6	6/15	Diab.virg/5	V344	57	13,6	0	1980	1343	0	0	1	2	1	1980	1343	2	1	1	0	0	0	3327	1,4	0
89661	2018.08.26. 06:56:22	6	5	5/15	Diab.virg/4	V310	55	13,41	3	4	2	0	1373	1887	37	6	1887	1373	37	6	4	3	2	0	3312	1,4	0
89818	2018.08.26. 06:55:12	6	6	6/15	Diab.virg/5	V344	57	13,6	0	3706	3672	1	1	4	6	5	3706	3672	6	5	4	1	1	0	7395	2,1	0
89634	2018.08.26. 06:55:00	6	5	5/15	Diab.virg/4	V310	55	13,44	2	2	3	0	730	1924	26	4	1924	730	26	4	3	2	2	0	2691	1,7	0
89633	2018.08.26. 06:53:16	6	5	5/15	Diab.virg/4	V310	55	13,44	1713	39	7	2	4	2	2	2	1713	39	7	4	2	2	2	2	1771	1,1	1
89817	2018.08.26. 06:53:08	6	6	6/15	Diab.virg/5	V344	57	13,6	55	3492	2777	0	2	3	2	5	3492	2777	55	5	3	2	2	0	6336	27,2	0
89632	2018.08.26. 06:52:11	6	5	5/15	Diab.virg/4	V310	55	13,44	2	1	1	0	110	1976	3	1	1976	110	3	2	1	1	1	0	2094	1,3	1
89631	2018.08.26. 06:50:55	6	5	5/15	Diab.virg/4	V310	55	13,47	1995	45	7	5	5	2	2	1	1995	45	7	5	5	2	2	1	2062	1	1
89630	2018.08.26. 06:49:55	6	5	5/15	Diab.virg/4	V310	55	13,47	4	4	3	0	769	1819	26	5	1819	769	26	5	4	4	3	0	2630	47,3	1
89816	2018.08.26. 06:25:55	6	6	6/15	Diab.virg/5	V344	56	13,65	2	2	2	8	4	5	38	1950	1950	38	8	5	4	2	2	2	2011	42	0
89629	2018.08.26. 06:02:40	6	5	5/15	Diab.virg/4	V310	55	13,5	1268	40	7	4	3	3	1	3	1268	40	7	4	3	3	3	1	1329	16,1	0
89628	2018.08.26. 05:46:32	5	5	5/15	Diab.virg/4	V310	55	13,56	3294	387	8	6	5	1	2	3	3294	387	8	6	5	3	2	1	3706	4,8	0
89815	2018.08.26. 05:43:54	5	6	6/15	Diab.virg/5	V344	56	13,75	0	3373	1296	0	0	1	2	2	3373	1296	2	2	1	0	0	0	4674	55,4	0
89627	2018.08.26. 05:41:43	5	5	5/15	Diab.virg/4	V310	55	13,59	2979	154	2	5	6	5	6	4	2979	154	6	6	5	5	4	2	3161	4,6	0
89608	2018.08.26. 05:37:06	5	5	5/15	Diab.virg/4	V310	55	13,62	1719	281	0	3	3	2	2	2	1719	281	3	3	2	2	2	0	2012	35,6	0
89607	2018.08.26. 05:01:32	5	5	5/15	Diab.virg/4	V310	55	13,95	3025	535	7	4	3	5	6	4	3025	535	7	6	5	4	4	3	3589	9,5	0
89606	2018.08.26. 04:52:02	4	5	5/15	Diab.virg/4	V310	55	14,09	3296	244	15	6	5	3	5	4	3296	244	15	6	5	5	4	3	3578	1,1	0
89605	2018.08.26. 04:50:56	4	5	5/15	Diab.virg/4	V310	55	14,17	3191	177	17	9	10	6	5	5	3191	177	17	10	9	6	5	5	3420	2,2	0
89604	2018.08.26. 04:48:43	4	5	5/15	Diab.virg/4	V310	55	14,17	2878	182	0	4	5	5	2	2	2878	182	5	5	4	2	2	0	3078	3,5	0
89814	2018.08.26. 04:48:28	4	6	6/15	Diab.virg/5	V344	56	14,46	1572	4021	0	1	2	5	4	3	4021	1572	5	4	3	2	1	0	5608	10,9	0
89603	2018.08.26. 04:45:13	4	5	5/15	Diab.virg/4	V310	55	14,24	3168	198	17	7	5	6	4	5	3168	198	17	7	6	5	5	4	3410	6,1	0
89602	2018.08.26. 04:39:09	4	5	5/15	Diab.virg/4	V310	55	14,4	2136	67	3	4	5	3	0	2	2136	67	5	4	3	3	2	0	2220	8,1	0
89805	2018.08.26. 04:37:35	4	6	6/15	Diab.virg/5	V344	56	14,61	1	3218	3263	0	0	0	0	2	3263	3218	2	1	0	0	0	0	6484	1,4	0
89804	2018.08.26. 04:36:12	4	6	6/15	Diab.virg/5	V344	56	14,69	0	3248	3334	0	0	1	3	4	3334	3248	4	3	1	0	0	0	6590	8,1	0
89601	2018.08.26. 04:31:03	4	5	5/15	Diab.virg/4	V310	54	14,57	3160	220	3	4	3	4	3	3	3160	220	4	4	3	3	3	3	3400	3	0
89803	2018.08.26. 04:28:06	4	6	6/15	Diab.virg/5	V344	56	14,88	7	3344	3501	0	0	1	2	2	3501	3344	7	2	2	1	0	0	6857	1,5	0
89584	2018.08.26. 04:28:02	4	5	5/15	Diab.virg/4	V310	54	14,57	1	1	0	0	27	2039	0	2	2039	27	2	1	1	0	0	0	2070	1,6	1
89802	2018.08.26. 04:26:37	4	6	6/15	Diab.virg/5	V344	56	14,88	7	3148	3177	0	0	3	2	2	3177	3148	7	3	2	2	0	0	6339	1,7	0
89583	2018.08.26. 04:26:26	4	5	5/15	Diab.virg/4	V310	54	14,63	2366	65	4	5	3	5	1	1	2366	65	5	5	4	3	1	1	2450	1,4	0
89582	2018.08.26. 04:25:02	4	5	5/15	Diab.virg/4	V310	54	14,63	2582	71	5	4	6	5	7	5	2582	71	7	6	5	5	5	4	2685	1,6	0
89801	2018.08.26. 04:24:55	4	6	6/15	Diab.virg/5	V344	56	14,88	0	3225	3176	0	0	1	1	3	3225	3176	3	1	1	0	0	0	6406	2,1	0
89581	2018.08.26. 04:23:26	4	5	5/15	Diab.virg/4	V310	54	14,77	3	1	1	0	8	1681	0	1	1681	8	3	1	1	1	0	0	1695	1,2	1
89800	2018.08.26. 04:22:50	4	6	6/15	Diab.virg/5	V344	56	14,98	0	2289	1872	0	1	3	3	2	2289	1872	3	3	2	1	0	0	4170	2	0
89580	2018.08.26. 04:22:15	4	5	5/15	Diab.virg/4	V310	54	14,77	3121	170	13	4	4	4	3	3	3121	170	13	4	4	4	3	3	3322	1,5	0
89799	2018.08.26. 04:20:52	4	6	6/15	Diab.virg/5	V344	56	14,98	12	3220	3229	0	0	0	1	2	3229	3220	12	2	1	0	0	0	6464	1,7	0
89579	2018.08.26. 04:20:48	4	5	5/15	Diab.virg/4	V310	54	14,77	1705	122	6	3	2	2	1	0	1705	122	6	3	2	2	1	0	1841	1,5	0
89578	2018.08.26. 04:19:18	4	5	5/15	Diab.virg/4	V310	54	14,91	1739	152	7	3	2	2	2	2	1739	152	7	3	2	2	2	2	1909	1,6	0
89798	2018.08.26. 04:19:13	4	6	6/15	Diab.virg/5	V344	56	15,06	9	3316	3397	0	0	0	2	3	3397	3316	9	3	2	0	0	0	6727	1,3	0
89789	2018.08.26. 04:17:53	4	6	6/15	Diab.virg/5	V344	56	15,06	10	3431	3527	0	1	4	5	5	3527	3431	10	5	5	4	1	0	6983	1,3	0
89577	2018.08.26. 04:17:41	4	5	5/15	Diab.virg/4	V310	54	14,91	3202	206	13	6	8	1	3	3	3202	206	13	8	6	3	3	1	3442	1,1	0
89788	2018.08.26. 04:16:37	4	6	6/15	Diab.virg/5	V344	56	15,16	5	3394	3374	0	0	2	3	3	3394	3374	5	3	3	2	0	0	6781	1,5	0
89558	2018.08.26. 04:16:34	4	5	5/15	Diab.virg/4	V310	54	14,91	3206	211	10	6	5	4	4	4	3206	211	10	6	5	4	4	4	3450	1	0
89557	2018.08.26. 04:15:34	4	5	5/15	Diab.virg/4	V310	54	15,03	3231	233	12	10	5	4	4	5	3231	233	12	10	5	5	4	4	3504	1,4	0
89787	2018.08.26. 04:15:08	4	6	6/15	Diab.virg/5	V344	56	15,16	0	2115	1944	0	0	1	2	2	2115	1944	2	2	1	0	0	0	4064	1,3	0
89556	2018.08.26. 04:14:11	4	5	5/15	Diab.virg/4	V310	54	15,03	3179	296	4	8	9	6	3	5	3179	296	9	8	6	5	4	3	3510	1,4	0
89786	2018.08.26. 04:13:53	4	6	6/15	Diab.virg/5	V344	56	15,16	0	2097	1977	0	0	2	2	2	2097	1977	2	2	2	0	0	0	4080	3	0
89555	2018.08.26. 04:12:50	4	5	5/15	Diab.virg/4	V310	54	15,03	3215	202	14	8	9	4	5	6	3215	202	14	9	8	6	5	4	3463	1	0
89554	2018.08.26. 04:11:48	4	5	5/15	Diab.virg/4	V310	54	15,13	2615	125	11	6	2	3	6	4	2615	125	11	6	6	4	3	2	2772	15	0
89785	2018.08.26. 04:10:54	4	6	6/15	Diab.virg/5	V344	56	15,22	0	1882	1814	0	1	2	2	2	1882	1814	2	2	2	1	0	0	3703	35,7	0
